"Code_Group","Group_Description","Code","Description","MEX","USA","CAN"
"47","Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard","470693","Pulp; of fibrous cellulosic material, other than of bamboo or fibres derived from recovered (waste and scrap) paper or paperboard or from cotton linters pulp, obtained by a combination of mechanical and chemical processes","0","0","0"
"47","Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard","470710","Paper or paperboard; waste and scrap, of unbleached kraft paper or paperboard or corrugated paper or paperboard","0","0","0"
"47","Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard","470720","Paper or paperboard; waste and scrap, paper or paperboard made mainly of bleached chemical pulp, not coloured in the mass","0","0","0"
"47","Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard","470730","Paper or paperboard; waste and scrap, paper or paperboard made mainly of mechanical pulp (e.g. newspapers, journals and similar printed matter)","0","0","0"
"47","Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard","470790","Paper or paperboard; waste and scrap, of paper or paperboard n.e.c. in heading no. 4707 and of unsorted waste and scrap","0","0","0"
"48","Paper and paperboard; articles of paper pulp, of paper or paperboard","480100","Newsprint; made of fibres by a chemi-mechanical process or of a weight, per m2, of more than 57g but not more than 65g, in rolls or sheets","5","0","0"
"48","Paper and paperboard; articles of paper pulp, of paper or paperboard","480100","Newsprint; made of fibres obtained essentially by a chemi-mechanical process or of a weight, per m2, of more than 57g but not more than 65g, in rolls or sheets","5","0","0"
"48","Paper and paperboard; articles of paper pulp, of paper or paperboard","480210","Hand-made paper or paperboard","5","0","0"
"48","Paper and paperboard; articles of paper pulp, of paper or paperboard","480220","Uncoated paper and paperboard (not 4801 or 4803); of a kind used as a base for photo-sensitive, heat-sensitive or electro-sensitive paper or paperboard, in rolls or sheets","5","0","0"
"48","Paper and paperboard; articles of paper pulp, of paper or paperboard","480240","Uncoated paper and paperboard (not 4801 or 4803); wallpaper base, in rolls or sheets","5","0","0"
"48","Paper and paperboard; articles of paper pulp, of paper or paperboard","480254","Uncoated paper and paperboard (not 4801 or 4803); printing, writing or graphic, 10% or less by weight of mechanical or chemi-mechanical processed fibre, weighing less than 40g/m2, in rolls or sheets","4.38","0","0"
"48","Paper and paperboard; articles of paper pulp, of paper or paperboard","480255","Uncoated paper and paperboard (not 4801 or 4803); printing, writing or graphic, 10% or less by weight of mechanical or chemi-mechanical processed fibre, weighing 40g/m2 to 150g/m2, in rolls","6.25","0","0"
"48","Paper and paperboard; articles of paper pulp, of paper or paperboard","480256","Uncoated paper and paperboard (not 4801 or 4803); printing, writing or graphic, 10% or less by weight of mechanical or chemi-mechanical processed fibre, weight 40-150g/m2, in sheets 435mm or less by 297mm or less (unfolded)","3.33","0","0"
"48","Paper and paperboard; articles of paper pulp, of paper or paperboard","480257","Uncoated paper and paperboard (not 4801 or 4803); printing, writing or graphic, 10% or less by weight of mechanical or chemi-mechanical processed fibre, weight 40-150g/m2, n.e.c. in item no. 4802.55 or 4802.56","5","0","0"
"48","Paper and paperboard; articles of paper pulp, of paper or paperboard","480258","Uncoated paper and paperboard (not 4801 or 4803); printing, writing or graphic, 10% or less by weight of mechanical or chemi-mechanical processed fibre, weighing more than 150g/m2","5","0","0"
"48","Paper and paperboard; articles of paper pulp, of paper or paperboard","480261","Uncoated paper and paperboard (not 4801 or 4803); over 10% by weight of mechanical or chemi-mechanical processed fibre, in rolls","5","0","0"
"48","Paper and paperboard; articles of paper pulp, of paper or paperboard","480262","Uncoated paper and paperboard (not 4801 or 4803); over 10% by weight of mechanical or chemi-mechanical processed fibre, in sheets 435mm or less by 297mm or less (unfolded)","5","0","0"
"48","Paper and paperboard; articles of paper pulp, of paper or paperboard","480269","Uncoated paper and paperboard (not 4801 or 4803); over 10% by weight of mechanical or chemi-mechanical processed fibre, other than rolls, other than sheets 435mm or less by 297mm or less (unfolded)","5","0","0"
"48","Paper and paperboard; articles of paper pulp, of paper or paperboard","480300","Tissue, towel, napkin stock or similar; for household or sanitary use, cellulose, wadding webs of cellulose fibres, in rolls exceeding 36cm in width or rectangular sheets with one side more than 36cm in unfolded state","0","0","0"
"48","Paper and paperboard; articles of paper pulp, of paper or paperboard","480411","Kraft paper and paperboard; kraftliner, uncoated, unbleached, in rolls or sheets, other than that of heading no. 4802 or 4803","0","0","0"
"48","Paper and paperboard; articles of paper pulp, of paper or paperboard","480419","Kraft paper and paperboard; kraftliner, uncoated, bleached, in rolls or sheets, other than that of heading no. 4802 or 4803","0","0","0"
"48","Paper and paperboard; articles of paper pulp, of paper or paperboard","480421","Kraft paper and paperboard; sack kraft paper, uncoated, unbleached, in rolls or sheets, other than that of heading no. 4802 or 4803","0","0","0"
"48","Paper and paperboard; articles of paper pulp, of paper or paperboard","480429","Kraft paper and paperboard; sack kraft paper, uncoated, bleached, in rolls or sheets, other than that of heading no. 4802 or 4803","0","0","0"
"48","Paper and paperboard; articles of paper pulp, of paper or paperboard","480431","Kraft paper and paperboard; uncoated, unbleached, weight 150g/m2 or less, in rolls or sheets, other than that of heading no. 4802 or 4803","0","0","0"
